customer_id,customer_name,registration_date,customer_segment,total_orders,avg_order_value
83404008,Pooja Chaudhary,9/17/2024,New,5,1391.13
81959925,Aarav Gopal,10/11/2023,Inactive,1,1888.83
76850859,Harita Bir,12/29/2023,Inactive,19,468.79
11705793,Tripti Barad,4/12/2024,New,18,1164.81
62068277,Zarna Shetty,3/3/2024,Regular,6,1515.17
9048817,Bhavika Banik,5/8/2023,Inactive,1,222.89
31619915,Joshua Trivedi,6/9/2024,New,13,722.45
42872865,Vasatika Chatterjee,10/9/2023,Inactive,14,976.81
81906973,Oliver Wagle,8/16/2023,New,20,218.78
82286908,Oliver Sengupta,6/24/2024,New,16,713.26
1174162,Anirudh Vig,7/2/2023,Premium,12,1255.44
62323608,Ekansh Bains,8/9/2023,New,2,1446.34
72857290,Krishna Aggarwal,9/20/2023,Inactive,13,1806.01
21784094,Lakshit Rai,5/18/2024,Regular,17,1530.19
82529927,Yoshita Jain,4/3/2024,Inactive,3,587.28
14994388,Charles Wason,4/29/2024,Premium,20,1782.84
54216497,Mohini Pandya,7/7/2024,New,13,1881.19
80796977,Nicholas Chandra,6/28/2024,Premium,7,1170.84
31681710,Udant Prabhakar,1/6/2024,Regular,15,223.11
47955004,Mohini Sidhu,8/21/2023,Inactive,6,1681.52
23126657,Ekiya Sekhon,4/23/2023,Premium,1,1034.23
91973128,Advik Hayre,7/1/2024,Premium,15,989.8
22915611,Rishi Minhas,8/6/2023,Regular,10,1239.42
76864442,Yashasvi Srinivas,7/31/2023,Regular,13,1565.67
96628029,Zansi Kara,3/22/2024,Premium,3,994.81
59216664,Netra Keer,3/22/2023,Regular,10,225.69
70615775,Abdul Narang,1/7/2024,Inactive,15,233.12
34761418,Nitesh De,8/19/2024,New,6,1729.83
56248757,Ekansh Narayan,8/5/2024,Premium,16,1040.97
31622158,Omya Modi,5/6/2023,New,20,504.15
4200802,Chakrika Gaba,11/15/2023,Inactive,10,678.96
58631874,Yauvani Bhat,10/1/2024,New,11,862.23
22036818,Yatan Yogi,11/14/2023,New,5,1732.02
7333934,Om Chand,12/23/2023,New,11,739.47
5712468,Zinal Shan,3/25/2024,Inactive,3,872.57
17929886,Oscar Parekh,3/28/2023,New,7,744
408590,Januja Zachariah,3/11/2024,Regular,17,436.74
42797397,Banjeet Shanker,5/8/2023,Premium,8,640.54
58929595,Aarush Ratti,8/8/2024,Regular,2,588.65
41971906,Yashica Sankaran,2/13/2024,Premium,17,245.86
80269328,Daksha Saxena,5/3/2023,Premium,15,976.36
76533277,Bakhshi Kuruvilla,10/11/2023,New,16,1857.65
50760752,Yug Varughese,3/17/2023,New,14,1670.47
83588803,Indira Sabharwal,7/11/2024,New,4,1509.41
30755306,Divya Kakar,6/14/2024,Inactive,9,555.67
26592009,Michael Dhingra,11/2/2023,Premium,14,317.83
32830199,Abhimanyu Suri,8/27/2024,Premium,2,680.11
99824171,Vasatika Ram,4/15/2024,Inactive,1,1663.58
61618079,Isaac Sunder,7/14/2023,Inactive,9,1191.93
71694275,Samarth Wagle,6/2/2023,Regular,8,476.34
81200164,Zehaan Chaudhry,8/30/2024,Regular,10,337.07
66233704,Adya Wason,5/18/2024,Inactive,7,1341.67
66866026,Vyanjana Nagi,7/5/2023,Regular,13,802.79
86483673,Ranveer Ranganathan,8/18/2023,Regular,17,682.78
22483684,Gautami Dar,3/5/2024,Regular,20,719.77
65368179,Ati Iyer,10/23/2023,Premium,4,1826.72
94430842,Pallavi Kothari,3/19/2024,New,5,399.54
18940384,Anita Sehgal,10/8/2023,New,7,1068.47
25585013,Ishita Amble,5/5/2024,Inactive,18,840.15
9314637,Aarav Sandal,7/28/2024,Inactive,15,1208.09
92409489,Deepa Devi,4/9/2024,Regular,4,1614.57
21425168,Gavin Panchal,8/11/2023,New,5,1861.73
11228463,Theodore Cherian,7/30/2023,Inactive,8,1275.97
57642258,Gunbir Dutt,9/27/2024,Premium,10,1174.55
26250082,Om Bora,10/24/2024,New,1,796.49
34580200,Unni Dara,6/4/2024,Premium,2,1418.51
89531595,Balvan Bera,8/13/2023,Regular,6,1385.2
72760434,Andrew Sibal,10/7/2024,Premium,10,1843.51
86499778,Chakrika Sachar,9/21/2023,Regular,18,654.76
41395224,Thomas Sarkar,10/26/2024,Regular,13,358.51
21270783,Aarna Vig,5/1/2023,New,3,1508.8
68939350,Rachita Dhar,4/28/2023,Premium,17,304.51
14839726,Lohit Lanka,1/24/2024,Regular,10,516.19
38808614,Xavier Shetty,6/15/2023,Premium,10,340.46
44828791,Zansi Panchal,6/2/2023,New,18,1696.98
1603358,Samaksh Randhawa,6/9/2024,Inactive,5,1155.87
31826,Ekiya Pau,11/29/2023,New,18,752.78
191616,Brijesh Tata,4/27/2023,Regular,4,1053.7
45546750,Mugdha Pandey,10/28/2024,Premium,13,1808.6
33675108,Yagnesh Patel,12/3/2023,Inactive,20,1281.15
98896871,Laksh Narula,6/6/2023,Regular,5,1064.61
644189,Tanay Sahni,12/15/2023,Premium,2,793.86
21461764,Nandini Bassi,4/18/2023,Premium,15,1689.46
70170606,Edhitha Chhabra,7/11/2024,Premium,19,921.51
65782437,Geetika Kara,4/12/2023,New,4,1215.48
37245065,Ishani Dhillon,7/21/2024,Inactive,16,1556.07
42012717,Edhitha Sahota,8/18/2023,Regular,10,1030.12
60399360,Gavin Solanki,4/27/2024,Premium,3,1757.64
5140660,Tripti Loke,8/18/2023,Inactive,17,908.68
40858753,Samaksh Sharma,5/6/2024,Regular,5,1149.5
69219122,Varsha Varughese,10/9/2024,Premium,17,1177.34
8967266,Theodore Bhakta,9/1/2024,Regular,5,1164.14
27304727,Farhan Patel,3/26/2024,Regular,8,1675.04
62600289,Tanmayi Zachariah,2/20/2024,Inactive,10,1326.02
50286371,Jonathan Zachariah,1/10/2024,New,3,280.77
43799224,Vasatika Agate,6/23/2024,Regular,9,1566.49
29431960,Jagdish Manda,2/9/2024,Premium,5,1602.35
7076456,Upkaar Munshi,2/6/2024,Regular,10,469.41
43860025,Nidhi Baria,11/20/2023,Regular,18,292.92
74833221,Agastya Saran,4/28/2024,Regular,1,1764.07
13465850,Anmol Koshy,9/26/2023,Premium,6,1956.03
46541905,Arunima Rout,2/6/2024,New,16,922.29
21809858,Ekansh Seshadri,4/6/2023,Inactive,9,1343.53
75928073,Harsh Aggarwal,8/1/2023,Inactive,20,1684.84
67538982,Upma Salvi,8/21/2023,Premium,6,1257.71
57505804,Zinal Padmanabhan,8/25/2024,New,9,225.87
88775948,Yug Pal,6/27/2024,New,19,227.1
89704218,Harini Ramakrishnan,10/7/2023,Premium,11,1029.69
9796585,Damini Jha,11/30/2023,Inactive,20,1565.31
1497747,Nachiket Kalla,4/11/2024,Inactive,7,1241.73
29038113,Wridesh Vyas,6/10/2024,New,18,875.32
61182897,Yug Dutt,3/28/2023,Regular,15,1261.08
15391556,Ria Pau,10/12/2023,Inactive,16,762.73
1529180,Darsh Gokhale,6/7/2024,Inactive,5,596.54
32797235,Shravya Chandran,11/29/2023,Regular,1,1709.96
78158536,Yatan Gola,4/7/2024,Premium,16,705.47
88779806,Ethan Taneja,7/29/2023,Regular,11,679
93018527,Lekha Rout,5/16/2024,New,1,913.11
52393801,Aarush Roy,3/20/2023,New,2,1910.55
70529459,Zayyan Parsa,5/4/2023,Regular,5,203.05
48481702,Dayita Kothari,6/15/2024,Regular,4,1209.16
15417130,Henry Arora,3/3/2024,New,5,1289.29
14705462,Nakul Pal,9/24/2023,Premium,2,765.18
14944819,Triya Patla,11/24/2023,Premium,14,1127.8
89028323,Avni Padmanabhan,9/3/2023,Regular,13,1329.47
11775073,Keya Ganesan,6/2/2023,Regular,16,212.35
54799731,Rushil Palan,5/10/2023,Premium,14,1150.73
93617659,Nikita Ramanathan,9/21/2024,Regular,11,1800.81
45708879,Girindra Majumdar,3/11/2024,Regular,20,988.63
62807542,Chatura Apte,3/17/2023,Premium,11,524.5
7551173,Chandran Sur,10/27/2023,New,11,1197.58
65815155,Amara Palan,9/10/2024,New,10,1963.99
86704661,Kamala Chokshi,3/16/2024,Premium,12,1726.51
57896058,Samuel Gara,6/23/2024,Regular,8,982.05
85519349,Harshil Kari,12/7/2023,New,8,336.36
66308810,Utkarsh Ramaswamy,5/27/2024,Premium,18,1746.8
13130974,Divya Garde,7/31/2024,Inactive,6,898.76
8632679,Ayaan Bal,7/20/2023,Regular,16,1201.21
91072336,Tristan Parmer,6/7/2023,Premium,3,205.59
24633671,Manan Buch,9/21/2024,New,12,1112.03
78254569,Theodore Sathe,11/30/2023,Regular,8,1559.18
60698094,Matthew Bhatti,5/16/2024,New,2,1894.4
84257716,Yauvani Rajan,3/22/2023,New,6,1144.61
84929351,Charvi Kala,12/7/2023,Regular,14,1662.37
48160359,Zehaan Sundaram,3/28/2024,Premium,8,1485.09
51031122,Netra Kashyap,9/12/2023,Regular,20,363.61
3844290,Yashawini Thaman,10/29/2023,Inactive,2,301.73
71643758,Lucky Kapoor,9/16/2024,Inactive,7,780.2
49258916,Zehaan Thakur,4/2/2024,Inactive,16,997.43
60379302,Raksha Chand,7/14/2023,New,7,536.98
88873916,Daniel Reddy,9/21/2023,New,16,1390.49
65559853,Yahvi Bali,5/3/2024,Regular,17,1734.36
88046313,Lila Dube,5/29/2023,Premium,6,726.67
76987910,Oeshi Kannan,3/8/2024,Inactive,5,728.54
20517871,Lavanya Natt,7/6/2023,Premium,4,418.15
26227445,Krishna Warrior,9/7/2024,Regular,1,1030.06
42272393,Anya Parmer,9/21/2023,New,7,1090.31
12574626,Nitesh Joshi,5/2/2024,Inactive,18,852.27
63349378,William Sangha,8/1/2024,Regular,14,1487.94
88045094,Yuvraj Memon,12/16/2023,Premium,4,690.13
61226835,Owen Soni,7/24/2023,Premium,18,1491.21
82585664,Turvi Parmar,10/30/2023,Regular,14,1511.43
69762479,Joshua Banerjee,3/25/2024,New,19,1766.61
93675757,Geetika Mander,11/28/2023,Regular,10,665.46
5009458,Yasti Choudhary,8/17/2023,Inactive,7,1712.14
59545278,Yagnesh Randhawa,10/28/2024,New,16,430.08
59619739,Charan Ramanathan,11/12/2023,New,12,871.39
9097480,Hamsini Verma,12/21/2023,Premium,18,307.65
56195475,Falguni Date,6/25/2024,Regular,18,1149.91
45052594,Harish Venkatesh,6/3/2024,New,19,859.59
24517523,Mohini Pillai,11/12/2023,Premium,14,361.29
97111069,Megha Hora,2/16/2024,Inactive,10,1898.27
88299992,Laban Bandi,5/17/2024,Premium,6,1524.68
60757351,Naksh Sule,5/15/2024,Premium,3,1099.62
14161586,Aachal Nazareth,6/14/2023,Premium,11,353.97
35133191,Ojasvi Sha,10/22/2024,Regular,14,406.21
56480776,Matthew Parsa,3/17/2024,Regular,8,1401.79
31000129,Lohit Kaur,3/29/2024,Premium,18,1120.64
18113428,Dominic Goda,9/15/2023,Regular,7,255.73
56250563,Anthony Tara,9/2/2023,Premium,20,733.3
96253172,Zarna Mammen,8/8/2023,Inactive,1,475.19
83023956,Lopa Kalita,9/1/2023,Regular,12,1551.29
19080489,Reva Sha,3/30/2023,Regular,9,578.21
899941,Lopa Venkataraman,6/25/2024,Premium,18,1202.35
51014003,Matthew Swaminathan,12/16/2023,Regular,14,393.06
55971849,Orinder Joshi,4/5/2024,Regular,3,490.69
45314389,Amaira Subramanian,3/26/2023,New,17,939.35
65426878,Frado Warrior,4/4/2023,Regular,11,1879.31
8651281,Jonathan Seshadri,10/20/2024,Premium,14,1516.13
69353754,Brijesh Choudhary,1/24/2024,Premium,8,1154.09
84119685,Harish Aurora,6/9/2023,Inactive,4,1623.47
60656482,Rajata Purohit,10/31/2023,Inactive,12,627.69
54952806,Manya Kohli,5/4/2023,Regular,1,1142.91
58644651,Gaurangi Vala,5/10/2024,New,13,646.92
35690581,Sachi Jani,4/12/2023,Inactive,15,1603.16
80850753,Gautami Rai,12/15/2023,Premium,6,1695.68
29653387,Aradhana Rout,4/26/2024,New,12,519.73
47295676,Neel Sandhu,6/2/2024,New,2,1758.3
30900441,Omaja Misra,7/25/2024,New,18,1509.24
43980719,Unni Pillai,3/4/2024,New,13,785.19
96001315,Jhalak Naidu,2/15/2024,Inactive,19,1628.45
5716817,Xalak Master,3/11/2024,Inactive,3,1607.05
33658749,Anjali Varty,3/11/2024,Inactive,6,547.78
63661771,Peter Mitra,12/29/2023,Inactive,13,1536.01
71767248,Shivani Khurana,11/1/2024,New,4,719.47
72675976,Kavya Pingle,7/15/2024,Premium,14,710.18
81994445,Imaran Jha,8/1/2024,Premium,2,1391.12
54145987,Rushil Yadav,10/3/2023,Premium,6,899.69
16485871,Chaman Kota,6/25/2024,Premium,6,1805.76
43243913,Rushil Iyer,5/11/2024,Regular,4,1897.16
19741509,Michael Vohra,3/11/2024,Regular,3,949.01
98540377,Brinda Datta,9/15/2023,Regular,16,525.07
88843865,Mitesh Chaudry,10/1/2023,Regular,19,1230.62
50045027,Yashvi Bajaj,7/6/2023,Regular,7,1570.95
59840071,Vihaan Chokshi,6/6/2023,Inactive,19,1796.24
51547198,Kashvi Date,8/4/2024,Premium,19,750.81
53624677,Varenya Ganesh,12/21/2023,New,10,332.4
93122847,Nachiket Sangha,9/15/2024,Regular,12,1886.44
62971413,Baljiwan Agrawal,10/2/2023,Inactive,18,835.09
73933840,Amara Gill,3/12/2024,Regular,10,1339.52
80759416,Pavani Prabhakar,2/11/2024,Premium,5,1637.85
96042320,Jagdish Ray,12/2/2023,New,20,1164.38
76970363,Hardik Andra,12/28/2023,Regular,14,1237.8
84993732,Henry Modi,9/17/2024,Regular,1,1585.03
30823988,Owen Sangha,3/25/2024,Premium,9,1525.85
86226771,Theodore Rao,8/17/2024,Premium,4,1062.39
10048910,Pratyush Sawhney,9/25/2023,New,15,875.32
18935489,Krishna Dugal,6/15/2024,New,8,1957.21
61763552,Gopal Parikh,5/22/2023,Inactive,5,241.81
88346104,Lakshit Hari,3/19/2024,Regular,17,1205.49
33651554,Madhav Sridhar,9/6/2024,New,18,697.13
39140039,Upasna Naidu,11/19/2023,New,18,1504.96
50080663,Adweta Bumb,10/6/2024,Inactive,10,543.84
40643232,Falguni Chand,4/12/2023,Regular,4,1374.71
82134278,Jeremiah Jha,10/7/2023,Premium,4,294.2
35705377,Wahab Bobal,4/26/2023,Regular,8,1250.37
11503405,Damyanti Dua,1/14/2024,Regular,11,1658.1
4988545,Prisha Jha,4/6/2023,Regular,10,1251.78
4545935,Aayush Ahluwalia,8/6/2024,Regular,7,1931.1
46148283,Kamya Mander,10/7/2023,New,11,506.68
29324437,Radhika Bains,8/19/2024,Premium,11,1915.27
48730063,Jatin Dua,4/3/2024,New,19,1497.71
70608515,Aashi Behl,7/13/2024,Inactive,4,1601.81
32003512,Advaith Sarkar,10/18/2024,Premium,4,1863.05
96989204,Nimrat Kalita,6/24/2024,Regular,5,1844.33
4789829,Balvan Shah,11/2/2024,Regular,6,229.76
15733078,Ekanta Shukla,8/10/2023,Regular,1,1152.95
48158494,Hamsini Choudhury,4/30/2024,Inactive,13,1787.2
12272282,Dev Bal,4/9/2023,Regular,20,1750.74
13265605,Yatin Krishnamurthy,11/4/2024,Premium,3,1086.89
80696046,Avni Trivedi,11/8/2023,Inactive,11,623.23
87266831,Indira Palan,9/29/2024,New,17,276.09
90346920,Idika Acharya,9/14/2024,New,1,738.13
93938425,Darpan Goyal,4/19/2024,Regular,10,1735.57
89699655,Om Chadha,2/4/2024,Inactive,4,1134.64
87654461,Maya Amble,9/1/2023,Inactive,2,1720.18
79944855,Anay Natarajan,10/31/2024,Regular,6,1440.06
49617892,Dayamai Parmer,2/21/2024,New,19,1894.61
74230420,Ati Choudhry,3/26/2024,Regular,17,1315.38
66629497,Widisha Kaur,4/26/2023,Regular,7,1994.7
43256928,Gaurav Bhardwaj,8/14/2023,Inactive,19,1984.5
59345983,Liam Sagar,6/25/2023,Regular,8,1375.29
88252625,Kritika Jha,2/27/2024,New,15,422.31
14275043,Tanvi Lala,1/25/2024,New,19,1415.88
64489709,Ekavir Kade,4/22/2024,Premium,2,1435.66
59815512,Teerth Seshadri,11/11/2023,Regular,16,1022.99
73377004,Dayamai Borah,9/11/2023,Regular,4,438.31
74761384,Banjeet Gara,10/27/2024,Premium,12,1550.37
79257353,Tanvi Wagle,9/24/2023,New,6,291.96
17159117,Tripti Bassi,5/21/2024,Premium,1,336.26
95912198,Bhavna Gara,4/5/2024,Inactive,12,1065.72
88215615,Falan Dar,5/16/2023,New,14,1520.12
49756591,Madhav Murthy,4/17/2024,Inactive,20,745.4
50650215,Isaac Samra,11/16/2023,New,12,1474.41
32500305,Ridhi Khatri,6/9/2024,New,5,362.53
42723554,Pranit Wagle,5/21/2023,Regular,10,731.97
1491857,Naveen Balakrishnan,6/5/2024,Premium,9,855.24
81229704,Vamakshi Hari,3/22/2024,Premium,10,429.04
70966268,Odika Mahal,10/3/2023,New,15,541.94
97182359,Rayaan Viswanathan,1/22/2024,New,15,550.41
46675763,Tanmayi Ramaswamy,8/15/2023,New,19,737.08
51034600,Ubika Borah,4/25/2023,Inactive,2,1574.01
76512976,Yashica Pathak,7/27/2024,New,5,279.89
119099,Zansi Parsa,8/1/2023,Inactive,20,637.35
84850688,Atharv Nagar,9/20/2024,Inactive,3,1862.3
95971469,Rachit Parikh,9/9/2024,New,7,1060.59
28413467,Leena Mane,7/24/2024,New,16,1451.81
45071436,Gaurang Ratta,10/11/2024,Inactive,9,807.66
99734256,Ishwar Nair,6/4/2024,Premium,1,301.12
14472401,Ayaan Rege,4/30/2024,Regular,1,208.09
4606533,Anusha Bhagat,7/30/2024,Premium,11,704.14
32426778,Falguni Kapadia,5/27/2024,Inactive,14,304.06
63802820,Netra Yohannan,11/23/2023,Regular,6,1887.52
24988999,Yashawini Goyal,5/12/2024,Regular,6,1748.52
77497950,Omkaar Varughese,5/14/2023,New,7,1852.77
16424635,Fitan Kade,10/1/2024,Premium,13,1135.26
93127511,Warinder Chandran,8/27/2023,Inactive,7,453.17
88434834,Chandresh Pingle,10/25/2023,Premium,19,1484.9
88067569,Aayush Sengupta,12/25/2023,Premium,5,273.38
86294036,Chatresh Rajagopalan,7/13/2023,Inactive,13,1311.81
57331847,Jack Kamdar,9/19/2023,Regular,5,752.87
45586151,Pallavi Ram,11/25/2023,Regular,11,266.65
11389698,Chameli Grover,6/8/2023,Premium,14,1907.68
95018817,Ucchal Bajaj,6/4/2024,Inactive,19,466.48
29415527,Abha Behl,4/22/2024,Regular,11,498.21
64932019,Ekiya Babu,10/9/2023,Premium,6,1022.98
48418662,Matthew Joshi,6/21/2024,Premium,12,1479.93
66485571,Anthony Pall,9/15/2023,Inactive,2,1055.17
85658166,Faraj Krish,5/4/2024,New,11,1326.65
20625627,Hredhaan Prasad,8/10/2024,Premium,11,718.1
72942753,Alka Pal,9/9/2024,Regular,5,664.01
1624115,Saksham Atwal,10/26/2023,New,2,331.1
82918668,Harita Nagy,8/8/2024,Regular,18,1941.44
85006599,Siddharth Krishna,1/17/2024,Inactive,13,1630.44
73727901,Chanakya Khatri,5/27/2024,Premium,15,1299.49
53636086,Max Nadkarni,11/7/2023,Premium,20,1238.26
79076101,Maanav Gaba,1/15/2024,Premium,2,870.19
65660660,Arya Sodhi,8/4/2023,Regular,12,749.66
64162093,Nakul Mall,4/22/2024,Premium,6,413.3
91243571,Ojas Deep,12/15/2023,Inactive,12,1569.19
22133362,Samesh Dixit,8/31/2024,Inactive,18,482.2
49915498,Harini Mangal,5/19/2023,Premium,2,950.88
38018949,Jeet Pandey,9/4/2024,Premium,17,1873.34
93321933,Xalak Sangha,3/17/2024,Inactive,10,566.42
10508763,Anamika Issac,12/14/2023,Premium,6,992.26
37362180,Praneel Mangat,8/17/2023,Regular,11,1638.66
8881320,Tanmayi Sem,10/24/2024,Regular,7,1268.54
25447967,Udyati Sani,9/4/2023,Regular,18,876.56
64197854,Krishna Ramanathan,10/28/2023,Regular,17,1231.67
34074184,Nakul Din,3/30/2024,New,18,1988.77
95873651,Shivani Divan,6/2/2024,Inactive,14,536.02
90150193,Advik Rajan,7/14/2023,Inactive,18,783.69
39717448,Om Korpal,6/10/2023,New,1,210.18
63948546,Samesh Dass,1/18/2024,Regular,20,1745.12
9900288,Jasmit Pall,1/9/2024,Regular,10,1315.84
38496400,Dhruv Bakshi,3/25/2024,Premium,11,1402.36
27692428,Warjas Tara,5/29/2024,Regular,11,1889.95
65903057,Krishna Shroff,4/13/2023,Regular,14,1181.71
43990799,Indrajit Singh,2/4/2024,Regular,6,495.41
42208242,Farhan Tata,11/19/2023,Regular,19,1222.25
44776601,Krisha Sood,5/13/2024,Regular,15,1278.59
6724509,Guneet Brahmbhatt,4/7/2023,New,13,1966.44
59222551,Urmi Parekh,8/5/2023,Inactive,10,1569.86
44888581,Rehaan Samra,3/28/2023,Inactive,3,392.37
96729650,Yochana Ravel,5/4/2024,Inactive,2,847.93
39957741,Siddharth Sibal,11/5/2023,Inactive,11,1769.15
24104630,Jonathan Deo,1/14/2024,Premium,13,448.52
96434674,Yashawini Kota,11/30/2023,Inactive,11,1663.53
14255231,Advika Taneja,6/18/2023,Inactive,17,1055.6
83412446,Libni Kunda,5/25/2023,Inactive,13,1935.31
11493380,Jhalak Peri,4/20/2023,Regular,16,422.74
48821170,Hredhaan Bajaj,10/9/2023,Inactive,12,1321.76
19145354,Shivani Deo,5/31/2023,Inactive,11,963.35
76830090,Harshil Dey,4/4/2024,New,4,821.83
81808190,Qasim Sharma,7/6/2023,Inactive,1,796.97
40986000,Charles Gara,10/17/2023,Premium,20,223.79
60495351,Henry Rana,4/24/2023,New,11,407.03
39261715,Reva Bhatnagar,12/27/2023,Premium,19,1974.33
63793401,Frado Ramakrishnan,3/24/2024,Regular,2,1901.32
27746432,Eesha Rajagopal,7/29/2023,Inactive,10,1261.35
51670882,Krishna Hans,9/27/2024,Inactive,11,1351.67
61020,Onkar Suresh,7/27/2024,New,19,1703.16
46802633,Champak Subramaniam,2/18/2024,Premium,6,617.22
63083547,Aarav Mander,12/7/2023,Regular,10,900.07
17106161,Gagan Prabhakar,5/1/2024,Inactive,9,331.15
54797119,Anusha Patel,12/19/2023,Premium,14,1673.74
62721353,Jagdish Bora,10/12/2024,Regular,13,992.9
40587811,Jeevika Rajagopalan,12/15/2023,Inactive,5,724.63
25520143,Rajata Ahuja,1/23/2024,New,10,1133.1
81377917,Nachiket Panchal,4/23/2023,Inactive,16,739.14
49433260,Abhiram Wason,5/20/2024,Premium,17,307.03
40117357,Jai Murty,3/20/2023,New,16,753.81
81102955,Pushti Naidu,7/12/2024,Premium,16,1403.68
40192266,Vasana Dhar,3/4/2024,New,19,1893.6
51669263,Odika Manda,9/23/2023,Inactive,2,1698.87
85831746,Girindra Basak,9/11/2023,Regular,18,952.61
97466783,Harita Mangat,4/7/2023,Premium,8,952.96
23982977,Charita Rama,7/4/2023,New,2,1863.55
79695653,Yash Hans,8/7/2023,Regular,11,728.65
83577942,Oviya Rau,8/11/2024,New,16,866.2
44149982,Tara Uppal,8/16/2023,New,7,1224.69
46686696,Wazir Seth,3/2/2024,Premium,7,968.93
12184293,Dayita Mand,6/16/2023,Inactive,7,1811.32
19084027,Mitesh Sehgal,7/30/2023,New,20,908.28
77559557,Akshay Varty,8/28/2023,New,9,601.15
34713143,Ganga Sabharwal,8/3/2024,Premium,16,1380.2
75073623,Yashvi Bansal,5/19/2024,New,19,1042.05
12415659,Damini Wagle,5/30/2024,New,10,1786.5
5277675,Vansha Deol,10/22/2024,Premium,9,1312.8
81420960,Warda Chanda,5/21/2023,Inactive,2,269.4
97144544,Indali Toor,8/13/2024,Regular,12,1754.04
6856445,Meghana Mangal,1/23/2024,New,5,1932.51
70363568,Ekavir Sunder,8/3/2023,New,13,1632.23
10019218,Elijah Brar,8/28/2023,New,7,560.14
12799092,William Sarkar,5/19/2024,Inactive,5,557.19
12507907,Maanas Dugal,11/22/2023,Regular,19,1278.01
29584848,Lucky Chada,10/3/2024,Premium,11,1212.04
27955158,Abeer Kamdar,3/16/2024,New,13,1659.73
13651980,Abhiram Basak,5/28/2023,Inactive,12,308.29
90246977,Yuvraj Chacko,5/5/2023,Premium,1,1375.17
91614690,Chaman Yohannan,6/9/2023,Premium,18,289.7
92027021,Chatura Natt,10/17/2024,Inactive,5,1279.72
11493300,Yatan Bedi,7/26/2024,Regular,18,1025.67
77862447,Tejas Doshi,7/14/2023,New,3,721.04
47503133,Mitesh Rajan,10/26/2024,Inactive,12,1614.04
65745775,Aryan Mangal,12/8/2023,Inactive,4,1021.23
89867195,Akshay Comar,10/11/2023,Premium,10,409.49
6247821,Mekhala Vora,7/15/2023,Regular,15,1832.58
73393269,William Varughese,6/11/2024,Regular,8,1615.2
48716374,Chaman Merchant,5/1/2023,Premium,20,1475.82
78614729,Finn Goswami,9/5/2024,New,10,1786.91
20238921,Shivani Kumer,9/29/2023,Premium,8,1298.79
84066402,Lucky Dar,10/11/2023,Regular,7,794.76
60271325,Michael Chopra,5/8/2024,New,8,356.62
40692378,Chatresh Rastogi,9/13/2024,New,9,1782.4
469006,Shivansh Loyal,8/21/2023,Inactive,2,1393.2
41811800,Sneha Bahl,10/10/2023,Regular,6,1410.59
87107263,Lakshmi Arora,10/2/2024,Inactive,9,1659.56
89619421,Urvi Maharaj,11/2/2023,Premium,5,1466.13
62828341,Darika Deol,6/27/2024,Inactive,20,283.63
55738118,Jagrati Badami,12/29/2023,Regular,11,1520.09
2684440,Hamsini De,9/5/2023,Premium,5,650.6
77811864,Urvashi Iyengar,9/10/2023,Premium,12,1712.29
43052303,Girik Mutti,6/21/2023,Premium,19,1790.43
24478397,Jairaj Gill,3/28/2024,New,14,829.36
22846435,Jackson Shenoy,7/15/2023,Inactive,12,1844.21
32868927,Anjali Lala,4/13/2023,New,19,926.68
88312515,Kiaan Chhabra,2/5/2024,Inactive,10,544.71
33741801,Girindra Nadig,1/27/2024,New,16,1249.15
29502852,Andrew Vasa,8/28/2024,New,18,1995.37
75464725,Chavvi Sibal,12/2/2023,Inactive,20,1805.77
88745052,Leena Zacharia,4/12/2024,Regular,5,516.9
50632192,Omkaar Mander,3/17/2023,Premium,16,1096.83
81655250,Kashvi Rege,7/4/2023,Regular,17,1399.67
29858395,Patrick Rout,9/3/2024,Inactive,16,442.16
56572297,Rachita Wali,10/2/2024,Inactive,10,1601.86
18140588,Orinder Malhotra,7/4/2024,Regular,17,856.95
74352908,Ishaan Chad,3/31/2024,Inactive,13,1879.61
37633848,Samuel Banerjee,8/27/2023,Premium,20,1237.57
19180962,Osha Varghese,7/5/2024,Inactive,19,622.08
75739462,Vasana Ganesh,6/23/2024,Premium,2,1474.27
47926198,Bhavini Kulkarni,2/4/2024,Regular,11,1408.42
57809174,Girindra Dara,4/12/2024,Premium,11,1898.72
21786873,Balhaar Ramesh,3/7/2024,Regular,3,1600.68
32564478,Ekbal Dubey,6/24/2024,Premium,5,211.3
41168392,Sneha Rajagopalan,1/10/2024,Premium,13,506.28
40305293,Tejas Parmer,9/1/2024,Regular,10,614.48
91562028,Ayaan Kashyap,10/9/2024,Regular,9,1141.68
5754255,Radha Rana,11/12/2023,Inactive,1,1050.74
73891999,Vinaya Khatri,7/22/2024,New,11,1681.91
91500615,Varenya Vala,7/27/2024,Premium,4,840.89
79742293,Faris Mohanty,2/11/2024,Regular,17,1608.81
71902700,Qarin Nazareth,2/5/2024,Regular,10,824.31
78267238,Luke Bala,7/7/2024,Inactive,1,301.21
16780752,Avi Soman,12/7/2023,Premium,20,1429.12
91312072,Joshua Rana,4/20/2024,Inactive,4,1518.25
28458746,Dalaja Borde,9/14/2023,New,12,1998.49
57770044,Zarna Master,11/19/2023,Regular,10,934.08
2234490,Amara Gala,8/7/2024,Premium,8,1540.25
76202036,Ishita Patla,3/11/2024,Inactive,13,1118.75
